tmdb_id,imdb_id,title,original_title,overview,tagline,release_date,release_year,original_language,runtime,status,budget,revenue,popularity,vote_average,vote_count,adult
462,tt0195685,Erin Brockovich,Erin Brockovich,"A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes to work for an attorney and comes across medical records describing illnesses clustered in one nearby town. She starts investigating and soon exposes a monumental cover-up.",She brought a small town to its feet and a huge corporation to its knees.,2000-03-17,2000,en,131.0,Released,52000000,256271286.0,10.135446,7.1,730.0,0
783,tt0083987,Gandhi,Gandhi,"In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed.",His triumph changed the world forever.,1982-11-30,1982,en,191.0,Released,22000000,77737889.0,12.383755,7.4,730.0,0
22972,tt0947810,Green Zone,Green Zone,"During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors were dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.",Chief Warrant Officer Roy Miller is done following orders,2010-03-11,2010,en,115.0,Released,100000000,94882889.0,11.174041,6.4,730.0,0
819,tt0117665,Sleepers,Sleepers,Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes. A moving drama from director Barry Levinson.,When friendship runs deeper than blood.,1996-10-18,1996,en,147.0,Released,44000000,165615285.0,9.198283,7.3,729.0,0
6978,tt0090728,Big Trouble in Little China,Big Trouble in Little China,"When trucker, Jack Burton agreed to take his friend, Wang Chi to pick up his fiancee at the airport, he never expected to get involved in a supernatural battle between good and evil. Wang's fiancee has emerald green eyes, which make her a perfect target for immortal sorcerer, Lo Pan and his three invincible cronies. Lo Pan must marry a girl with green eyes so he can regain his physical form.",Adventure doesn't come any bigger!,1986-05-30,1986,en,99.0,Released,25000000,11000000.0,11.109932,7.1,727.0,0
2652,tt0424136,Hard Candy,Hard Candy,"A mature 14-year old girl meets a charming 32-year old photographer on the Internet. Suspecting that he is a pedophile, she goes to his home in an attempt to expose him.",Strangers shouldn't talk to little girls.,2005-01-14,2005,en,103.0,Released,950000,7022209.0,9.62025,6.8,726.0,0
9792,tt0454841,The Hills Have Eyes,The Hills Have Eyes,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey.",The lucky ones die first.,2006-03-10,2006,en,107.0,Released,15000000,69623713.0,18.960549,6.1,726.0,0
11130,tt0368933,The Princess Diaries 2: Royal Engagement,The Princess Diaries 2: Royal Engagement,"Mia Thermopolis is now a college graduate and on her way to Genovia to take up her duties as princess. Her best friend Lilly also joins her for the summer. Mia continues her 'princess lessons'- riding horses side-saddle, archery, and other royal. But her complicated life is turned upside down once again when she not only learns that she is to take the crown as queen earlier than expected...",It can take a lifetime to find true love; she's got 30 days!,2004-08-06,2004,en,113.0,Released,40000000,95149435.0,8.248895,6.0,726.0,0
64685,tt0477302,Extremely Loud & Incredibly Close,Extremely Loud & Incredibly Close,"A year after his father's death, Oskar, a troubled young boy, discovers a mysterious key he believes was left for him by his father and embarks on a scavenger hunt to find the matching lock.","This is not a story about September 11th, it's a story about every day after.",2011-12-24,2011,en,129.0,Released,40000000,55247881.0,7.82605,6.9,726.0,0
9593,tt0107362,Last Action Hero,Last Action Hero,"Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend.",This isn't the movies anymore.,1993-06-18,1993,en,130.0,Released,85000000,137298489.0,9.434006,6.1,725.0,0
11007,tt0349205,Cheaper by the Dozen,Cheaper by the Dozen,"The Baker brood moves to Chicago after patriarch Tom gets a job coaching football at Northwestern University, forcing his writer wife, Mary, and the couple's 12 children to make a major adjustment. The transition works well until work demands pull the parents away from home, leaving the kids bored -- and increasingly mischievous.",Growing pains? They've got twelve of them!,2003-12-24,2003,en,98.0,Released,40000000,190212113.0,7.364297,6.0,725.0,0
84199,tt1763303,The First Time,The First Time,"Dave, a high school senior, spends most of his time pining away over a girl he can’t have. Aubrey, a junior with artistic aspirations, has a hot boyfriend who doesn’t quite understand her or seem to care. Although they go to different schools, Dave and Aubrey find themselves at the same party. When both head outside to get some air, they meet. A casual conversation sparks an instant connection, and, over the course of a weekend, things turn magical, romantic, complicated, and funny as Aubrey and Dave discover what it's like to fall in love for the first time.",Nervous is normal.,2012-10-19,2012,en,95.0,Released,0,0.0,5.731701,7.1,725.0,0
109091,tt2193215,The Counselor,The Counselor,A rich and successful lawyer named Counselor is about to get married to his fiancée but soon meets up with the middle-man known as Westray who tells him his drug trafficking plan has taken a horrible twist and now he must protect himself and his soon bride-to-be lover as the truth of the drug business uncovers and targets become chosen.,Sin Is A Choice.,2013-10-25,2013,en,117.0,Released,25000000,71009334.0,14.723646,5.0,724.0,0
926,tt0177789,Galaxy Quest,Galaxy Quest,"The stars of a 1970s sci-fi show - now scraping a living through re-runs and sci-fi conventions - are beamed aboard an alien spacecraft. Believing the cast's heroic on-screen dramas are historical documents of real-life adventures, the band of aliens turn to the ailing celebrities for help in their quest to overcome the oppressive regime in their solar system.",A comedy of Galactic Proportions.,1999-12-23,1999,en,102.0,Released,45000000,90683916.0,15.831374,6.9,722.0,0
11674,tt0115433,101 Dalmatians,101 Dalmatians,"The Live action adaptation of a Disney Classic. When a litter of dalmatian puppies are abducted by the minions of Cruella De Vil, the parents must find them before she uses them for a diabolical fashion statement.",So many dogs. So little time.,1996-11-17,1996,en,103.0,Released,54000000,320689294.0,11.470748,5.6,722.0,0
81796,tt1592525,Lockout,Lockout,"Set in the near future, Lockout follows a falsely convicted ex-government agent , whose one chance at obtaining freedom lies in the dangerous mission of rescuing the President's daughter from rioting convicts at an outer space maximum security prison.",Take no prisoners.,2012-04-12,2012,en,95.0,Released,20000000,32204030.0,8.772263,5.8,722.0,0
1103,tt0082340,Escape from New York,Escape from New York,"In 1997, the island of Manhattan has been walled off and turned into a giant maximum security prison within which the country's worst criminals are left to form their own anarchic society. However, when the President of the United States crash lands on the island, the authorities turn to a former soldier and current convict, Snake Plissken, to rescue him.",1997. New York City is now a maximum security prison. Breaking out is impossible. Breaking in is insane.,1981-05-22,1981,en,99.0,Released,6000000,50244700.0,10.124544,6.9,720.0,0
68722,tt1560747,The Master,The Master,"Freddie, a volatile, heavy-drinking veteran who suffers from post-traumatic stress disorder, finds some semblance of a family when he stumbles onto the ship of Lancaster Dodd, the charismatic leader of a new ""religion"" he forms after World War II.",Every Man Needs a Guide,2012-09-07,2012,en,137.0,Released,32000000,28258060.0,8.074218,7.0,720.0,0
149870,tt2013293,The Wind Rises,風立ちぬ,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.",We must live.,2013-07-20,2013,ja,126.0,Released,30000000,117932401.0,9.310866,7.7,720.0,0
152742,tt1924396,The Best Offer,La migliore offerta,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.",A Master of Possession. A Crime of Obsession,2013-01-01,2013,en,124.0,Released,13500000,19255873.0,8.995603,7.7,719.0,0
97,tt0084827,Tron,Tron,"As Kevin Flynn searches for proof that he invented a hit video game, he is ""digitalized"" by a laser and finds himself inside The Grid, where programs suffer under the tyrannical rule of the Master Control Program. With the help of TRON, a security program, Flynn seeks to free The Grid from the MCP.",A world inside the computer where man has never been.  Until now.,1982-07-09,1982,en,96.0,Released,17000000,33000000.0,16.574021,6.6,717.0,0
8202,tt0402022,Æon Flux,Æon Flux,"400 years into the future, disease has wiped out the majority of the world's population, except one walled city, Bregna, ruled by a congress of scientists. When Æon Flux, the top operative in the underground 'Monican' rebellion, is sent on a mission to kill a government leader, she uncovers a world of secrets.",The Perfect World Meets The Perfect Assassin,2005-11-30,2005,en,93.0,Released,62000000,52304001.0,12.201912,5.4,717.0,0
9327,tt0117218,The Nutty Professor,The Nutty Professor,"Eddie Murphy stars as shy Dr. Sherman Klump, a kind, brilliant, 'calorifically challenged' genetic professor. When beautiful Carla Purty joins the university faculty, Sherman grows desperate to whittle his 400-pound frame down to size and win her heart. So, with one swig of his experimental fat-reducing serum, Sherman becomes 'Buddy Love', a fast-talking, pumped-up , plumped down Don Juan.","Inside Sherman Klump, a party animal is about to break out.",1996-06-26,1996,en,95.0,Released,54000000,128769345.0,9.651581,5.4,717.0,0
12556,tt0821640,Ghosts of Girlfriends Past,Ghosts of Girlfriends Past,"When notorious womanizer Connor Mead attends his brother Paul's wedding, he is forced to re-evaluate his behavior as he comes face-to-face with the ghosts of girlfriends past, present, and future, along with his deceased uncle. The experience changes his attitude and allows him to reconnect with his first and only love, Jenny.",You can't always run from your past.,2009-05-01,2009,en,100.0,Released,0,102223269.0,8.401493,5.6,716.0,0
